Datum;Tag;Monat;Jahr;Standort;Produkthauptgruppe;Produktgruppe;Menge
2002-03-17;17;3;2002;RP;Lebensmittel;Süsses;12
2002-03-17;17;3;2002;BW;Schreibwaren;Papier;4
2002-03-18;18;3;2002;BW;Zeitschriften;Tageszeitung;4
2002-03-18;18;3;2002;RP;Lebensmittel;Süsses;11
2002-03-18;18;3;2002;BY;Schreibwaren;Papier;5
2002-03-18;18;3;2002;BW;Lebensmittel;Gebäck;4
2002-03-18;18;3;2002;BY;Schreibwaren;Papier;6
2002-03-18;18;3;2002;BY;Zeitschriften;Tageszeitung;2
2002-03-18;18;3;2002;BW;Lebensmittel;Gebäck;1
2002-03-18;18;3;2002;BY;Zeitschriften;Tageszeitung;1
2002-03-19;19;3;2002;HS;Schreibwaren;Papier;2
2002-03-19;19;3;2002;HS;Schreibwaren;Stifte;8
2002-03-19;19;3;2002;BW;Zeitschriften;Magazin;5
2002-03-19;19;3;2002;HS;Schreibwaren;Papier;1
2002-03-20;20;3;2002;BY;Zeitschriften;Magazin;12
2002-03-20;20;3;2002;BY;Lebensmittel;Süsses;2
2002-03-20;20;3;2002;BY;Lebensmittel;Süsses;3
2002-03-20;20;3;2002;HS;Zeitschriften;Magazin;13
2002-03-20;20;3;2002;BY;Schreibwaren;Stifte;4
2002-03-20;20;3;2002;RP;Lebensmittel;Süsses;11
2002-03-21;21;3;2002;HS;Schreibwaren;Papier;12
2002-03-21;21;3;2002;BY;Lebensmittel;Gebäck;4
2002-03-21;21;3;2002;BW;Lebensmittel;Süsses;8
2002-03-21;21;3;2002;BW;Lebensmittel;Gebäck;8
2002-03-22;22;3;2002;HS;Lebensmittel;Gebäck;1
2002-03-22;22;3;2002;BW;Lebensmittel;Gebäck;10
2002-03-22;22;3;2002;RP;Schreibwaren;Papier;2
2002-03-22;22;3;2002;HS;Lebensmittel;Gebäck;12
2002-03-22;22;3;2002;BY;Schreibwaren;Papier;9
2002-03-23;23;3;2002;BW;Lebensmittel;Gebäck;12
2002-03-23;23;3;2002;BW;Schreibwaren;Papier;3
2002-03-23;23;3;2002;BW;Lebensmittel;Gebäck;8
2002-03-24;24;3;2002;BW;Zeitschriften;Magazin;12
2002-03-24;24;3;2002;BY;Zeitschriften;Magazin;1
2002-03-24;24;3;2002;BW;Schreibwaren;Papier;4
2002-03-24;24;3;2002;BW;Lebensmittel;Süsses;4
2002-03-24;24;3;2002;BY;Lebensmittel;Süsses;7
2002-03-24;24;3;2002;RP;Schreibwaren;Stifte;13
2002-03-25;25;3;2002;RP;Zeitschriften;Tageszeitung;12
2002-03-25;25;3;2002;BW;Schreibwaren;Stifte;5
2002-03-25;25;3;2002;BY;Lebensmittel;Süsses;10
2002-03-25;25;3;2002;BY;Zeitschriften;Tageszeitung;5
2002-03-25;25;3;2002;RP;Schreibwaren;Stifte;7
2002-03-25;25;3;2002;HS;Schreibwaren;Stifte;3
2002-03-25;25;3;2002;BY;Zeitschriften;Tageszeitung;2
2002-03-26;26;3;2002;HS;Zeitschriften;Tageszeitung;12
2002-03-26;26;3;2002;BW;Lebensmittel;Gebäck;1
2002-03-26;26;3;2002;BW;Lebensmittel;Süsses;7
2002-03-26;26;3;2002;HS;Schreibwaren;Papier;10
2002-03-26;26;3;2002;BY;Zeitschriften;Tageszeitung;2
2002-03-27;27;3;2002;BY;Schreibwaren;Stifte;9
2002-03-27;27;3;2002;RP;Lebensmittel;Süsses;12
2002-03-27;27;3;2002;BY;Lebensmittel;Gebäck;5
2002-03-27;27;3;2002;RP;Zeitschriften;Tageszeitung;9
2002-03-27;27;3;2002;BW;Lebensmittel;Süsses;6
2002-03-28;28;3;2002;BY;Zeitschriften;Tageszeitung;5
2002-03-28;28;3;2002;HS;Lebensmittel;Gebäck;4
2002-03-28;28;3;2002;BW;Schreibwaren;Papier;10
2002-03-28;28;3;2002;BW;Zeitschriften;Magazin;8
2002-03-28;28;3;2002;BW;Lebensmittel;Süsses;6
2002-03-28;28;3;2002;HS;Schreibwaren;Stifte;4
2002-03-28;28;3;2002;HS;Zeitschriften;Magazin;6
2002-03-29;29;3;2002;BY;Schreibwaren;Papier;1
2002-03-29;29;3;2002;RP;Schreibwaren;Papier;12
2002-03-29;29;3;2002;BY;Schreibwaren;Papier;12
2002-03-30;30;3;2002;BW;Zeitschriften;Tageszeitung;3
2002-03-30;30;3;2002;BW;Zeitschriften;Magazin;7
2002-03-30;30;3;2002;BW;Schreibwaren;Papier;2
2002-03-30;30;3;2002;RP;Lebensmittel;Gebäck;7
2002-03-30;30;3;2002;RP;Lebensmittel;Gebäck;6
2002-03-30;30;3;2002;BY;Schreibwaren;Stifte;7
2002-03-30;30;3;2002;RP;Schreibwaren;Papier;8
2002-03-30;30;3;2002;BW;Lebensmittel;Gebäck;2
2002-03-31;31;3;2002;HS;Zeitschriften;Tageszeitung;1
2002-03-31;31;3;2002;BY;Lebensmittel;Gebäck;2
2002-03-31;31;3;2002;BY;Zeitschriften;Tageszeitung;3
2002-03-31;31;3;2002;RP;Schreibwaren;Stifte;4
2002-03-31;31;3;2002;HS;Schreibwaren;Papier;7
2002-03-31;31;3;2002;RP;Lebensmittel;Süsses;13
2002-03-31;31;3;2002;HS;Zeitschriften;Magazin;2
2002-03-31;31;3;2002;HS;Schreibwaren;Papier;1
2002-03-31;31;3;2002;HS;Lebensmittel;Gebäck;13
2002-04-01;1;4;2002;HS;Schreibwaren;Stifte;7
2002-04-01;1;4;2002;BY;Lebensmittel;Süsses;3
2002-04-01;1;4;2002;BW;Zeitschriften;Tageszeitung;11
2002-04-01;1;4;2002;BW;Schreibwaren;Stifte;13
2002-04-01;1;4;2002;BY;Zeitschriften;Tageszeitung;7
2002-04-01;1;4;2002;RP;Zeitschriften;Magazin;5
2002-04-01;1;4;2002;BW;Schreibwaren;Stifte;10
2002-04-02;2;4;2002;RP;Zeitschriften;Tageszeitung;5
2002-04-02;2;4;2002;BW;Lebensmittel;Süsses;7
2002-04-02;2;4;2002;HS;Schreibwaren;Stifte;7
2002-04-03;3;4;2002;HS;Schreibwaren;Stifte;12
2002-04-03;3;4;2002;HS;Schreibwaren;Papier;8
2002-04-03;3;4;2002;BY;Zeitschriften;Magazin;13
2002-04-03;3;4;2002;BW;Zeitschriften;Magazin;13
2002-04-03;3;4;2002;RP;Zeitschriften;Tageszeitung;9
2002-04-03;3;4;2002;BW;Schreibwaren;Stifte;8
2002-04-03;3;4;2002;BW;Zeitschriften;Magazin;3
2002-04-04;4;4;2002;BW;Zeitschriften;Tageszeitung;4
2002-04-04;4;4;2002;HS;Lebensmittel;Gebäck;11
2002-04-04;4;4;2002;HS;Schreibwaren;Papier;4
2002-04-04;4;4;2002;BY;Zeitschriften;Magazin;5
2002-04-04;4;4;2002;BY;Zeitschriften;Magazin;1
2002-04-04;4;4;2002;BW;Schreibwaren;Papier;1
2002-04-05;5;4;2002;HS;Schreibwaren;Papier;4
2002-04-05;5;4;2002;HS;Zeitschriften;Magazin;11
2002-04-05;5;4;2002;BY;Zeitschriften;Tageszeitung;11
2002-04-05;5;4;2002;HS;Schreibwaren;Stifte;8
2002-04-05;5;4;2002;RP;Lebensmittel;Süsses;12
2002-04-05;5;4;2002;BW;Lebensmittel;Süsses;1
2002-04-05;5;4;2002;BY;Lebensmittel;Süsses;2
2002-04-05;5;4;2002;RP;Zeitschriften;Tageszeitung;2
2002-04-05;5;4;2002;BY;Schreibwaren;Stifte;10
2002-04-06;6;4;2002;BY;Zeitschriften;Tageszeitung;5
2002-04-06;6;4;2002;HS;Zeitschriften;Magazin;11
2002-04-06;6;4;2002;RP;Schreibwaren;Papier;11
2002-04-06;6;4;2002;BW;Schreibwaren;Papier;7
2002-04-06;6;4;2002;HS;Zeitschriften;Magazin;6
2002-04-06;6;4;2002;RP;Schreibwaren;Papier;1
2002-04-06;6;4;2002;BY;Schreibwaren;Stifte;3
2002-04-06;6;4;2002;BW;Lebensmittel;Süsses;13
2002-04-07;7;4;2002;BW;Lebensmittel;Süsses;1
2002-04-07;7;4;2002;HS;Lebensmittel;Gebäck;10
2002-04-07;7;4;2002;HS;Schreibwaren;Stifte;6
2002-04-07;7;4;2002;HS;Schreibwaren;Papier;10
2002-04-07;7;4;2002;RP;Zeitschriften;Magazin;12
2002-04-08;8;4;2002;BW;Lebensmittel;Gebäck;10
2002-04-08;8;4;2002;BY;Lebensmittel;Süsses;9
2002-04-08;8;4;2002;BY;Zeitschriften;Tageszeitung;7
2002-04-08;8;4;2002;RP;Schreibwaren;Stifte;12
2002-04-09;9;4;2002;RP;Schreibwaren;Papier;10
2002-04-09;9;4;2002;BW;Zeitschriften;Magazin;7
2002-04-09;9;4;2002;BW;Zeitschriften;Tageszeitung;13
2002-04-09;9;4;2002;HS;Schreibwaren;Stifte;2
2002-04-09;9;4;2002;HS;Schreibwaren;Papier;3
2002-04-09;9;4;2002;BY;Zeitschriften;Tageszeitung;9
2002-04-10;10;4;2002;BY;Zeitschriften;Magazin;6
2002-04-10;10;4;2002;HS;Schreibwaren;Stifte;11
2002-04-10;10;4;2002;BW;Schreibwaren;Papier;5
2002-04-10;10;4;2002;HS;Schreibwaren;Stifte;3
2002-04-10;10;4;2002;RP;Lebensmittel;Gebäck;5
2002-04-11;11;4;2002;HS;Schreibwaren;Stifte;12
2002-04-11;11;4;2002;RP;Zeitschriften;Tageszeitung;8
2002-04-11;11;4;2002;RP;Zeitschriften;Magazin;2
2002-04-11;11;4;2002;BY;Zeitschriften;Magazin;7
2002-04-12;12;4;2002;HS;Lebensmittel;Gebäck;2
2002-04-12;12;4;2002;BW;Zeitschriften;Magazin;7
2002-04-12;12;4;2002;HS;Schreibwaren;Stifte;13
2002-04-12;12;4;2002;BY;Lebensmittel;Gebäck;1
2002-04-13;13;4;2002;BW;Zeitschriften;Tageszeitung;10
2002-04-13;13;4;2002;BW;Lebensmittel;Gebäck;2
2002-04-13;13;4;2002;BY;Lebensmittel;Süsses;8
2002-04-13;13;4;2002;BY;Schreibwaren;Papier;7
2002-04-13;13;4;2002;HS;Lebensmittel;Gebäck;12
2002-04-13;13;4;2002;BY;Schreibwaren;Papier;7
2002-04-13;13;4;2002;BY;Lebensmittel;Süsses;9
2002-04-13;13;4;2002;BY;Zeitschriften;Tageszeitung;12
2002-04-14;14;4;2002;HS;Zeitschriften;Magazin;4
2002-04-14;14;4;2002;BW;Lebensmittel;Süsses;2
2002-04-14;14;4;2002;HS;Schreibwaren;Stifte;7
2002-04-14;14;4;2002;RP;Schreibwaren;Stifte;5
2002-04-14;14;4;2002;RP;Lebensmittel;Süsses;8
2002-04-15;15;4;2002;RP;Lebensmittel;Gebäck;4
2002-04-15;15;4;2002;BW;Schreibwaren;Stifte;9
2002-04-15;15;4;2002;RP;Zeitschriften;Magazin;1
2002-04-15;15;4;2002;BY;Zeitschriften;Magazin;1
2002-04-15;15;4;2002;BY;Schreibwaren;Papier;7
2002-04-16;16;4;2002;HS;Lebensmittel;Gebäck;8
2002-04-16;16;4;2002;RP;Lebensmittel;Süsses;5
2002-04-16;16;4;2002;BW;Zeitschriften;Magazin;4
2002-04-16;16;4;2002;RP;Lebensmittel;Süsses;3
2002-04-16;16;4;2002;RP;Lebensmittel;Gebäck;13
2002-04-16;16;4;2002;RP;Lebensmittel;Süsses;2
2002-04-16;16;4;2002;RP;Lebensmittel;Gebäck;10
2002-04-16;16;4;2002;RP;Lebensmittel;Gebäck;13
2002-04-17;17;4;2002;BW;Zeitschriften;Tageszeitung;10
2002-04-17;17;4;2002;BW;Lebensmittel;Süsses;3
2002-04-17;17;4;2002;BY;Zeitschriften;Magazin;2
2002-04-17;17;4;2002;RP;Zeitschriften;Tageszeitung;8
2002-04-18;18;4;2002;BY;Lebensmittel;Süsses;13
2002-04-18;18;4;2002;RP;Lebensmittel;Süsses;12
2002-04-18;18;4;2002;HS;Zeitschriften;Tageszeitung;4
2002-04-18;18;4;2002;BY;Schreibwaren;Stifte;12
2002-04-18;18;4;2002;HS;Schreibwaren;Stifte;13
2002-04-18;18;4;2002;BY;Schreibwaren;Stifte;12
2002-04-18;18;4;2002;RP;Lebensmittel;Süsses;2
2002-04-18;18;4;2002;BY;Lebensmittel;Süsses;7
2002-04-18;18;4;2002;BW;Lebensmittel;Süsses;12
2002-04-18;18;4;2002;BY;Schreibwaren;Papier;13
2002-04-19;19;4;2002;BY;Zeitschriften;Magazin;1
2002-04-19;19;4;2002;HS;Schreibwaren;Stifte;6
2002-04-19;19;4;2002;BY;Schreibwaren;Stifte;11
2002-04-20;20;4;2002;BY;Zeitschriften;Magazin;1
2002-04-20;20;4;2002;BW;Lebensmittel;Süsses;12
2002-04-20;20;4;2002;BW;Zeitschriften;Magazin;9
2002-04-20;20;4;2002;BW;Schreibwaren;Papier;8
2002-04-20;20;4;2002;BW;Lebensmittel;Süsses;13
2002-04-20;20;4;2002;RP;Schreibwaren;Papier;5
2002-04-20;20;4;2002;HS;Schreibwaren;Papier;12
2002-04-20;20;4;2002;RP;Schreibwaren;Stifte;3
2002-04-21;21;4;2002;HS;Schreibwaren;Papier;13
2002-04-21;21;4;2002;BY;Schreibwaren;Papier;7
2002-04-21;21;4;2002;BY;Zeitschriften;Tageszeitung;1
2002-04-21;21;4;2002;HS;Schreibwaren;Stifte;7
2002-04-22;22;4;2002;BW;Zeitschriften;Tageszeitung;4
2002-04-22;22;4;2002;BY;Schreibwaren;Stifte;10
2002-04-22;22;4;2002;RP;Lebensmittel;Gebäck;11
2002-04-22;22;4;2002;HS;Schreibwaren;Stifte;1
2002-04-23;23;4;2002;BW;Zeitschriften;Magazin;11
2002-04-23;23;4;2002;BW;Lebensmittel;Süsses;7
2002-04-23;23;4;2002;BY;Zeitschriften;Magazin;8
2002-04-23;23;4;2002;RP;Zeitschriften;Magazin;4
2002-04-23;23;4;2002;RP;Lebensmittel;Süsses;3
2002-04-23;23;4;2002;BY;Lebensmittel;Gebäck;3
2002-04-23;23;4;2002;HS;Schreibwaren;Stifte;3
2002-04-24;24;4;2002;BY;Schreibwaren;Papier;11
2002-04-24;24;4;2002;HS;Schreibwaren;Papier;12
2002-04-24;24;4;2002;RP;Lebensmittel;Gebäck;7
2002-04-24;24;4;2002;BW;Lebensmittel;Gebäck;12
2002-04-24;24;4;2002;BW;Lebensmittel;Gebäck;1
2002-04-24;24;4;2002;BW;Zeitschriften;Tageszeitung;8
2002-04-24;24;4;2002;BW;Lebensmittel;Gebäck;5
2002-04-25;25;4;2002;HS;Zeitschriften;Tageszeitung;6
2002-04-25;25;4;2002;BY;Zeitschriften;Magazin;11
2002-04-25;25;4;2002;BY;Schreibwaren;Papier;13
2002-04-25;25;4;2002;RP;Schreibwaren;Papier;5
2002-04-25;25;4;2002;RP;Schreibwaren;Stifte;13
2002-04-26;26;4;2002;BW;Zeitschriften;Tageszeitung;8
2002-04-26;26;4;2002;RP;Zeitschriften;Magazin;1
2002-04-26;26;4;2002;BY;Lebensmittel;Gebäck;3
2002-04-26;26;4;2002;BY;Schreibwaren;Papier;5
2002-04-26;26;4;2002;BW;Lebensmittel;Gebäck;9
2002-04-26;26;4;2002;BW;Zeitschriften;Tageszeitung;2
2002-04-26;26;4;2002;HS;Zeitschriften;Magazin;1
2002-04-26;26;4;2002;BW;Lebensmittel;Gebäck;2
2002-04-27;27;4;2002;BY;Lebensmittel;Süsses;6
2002-04-27;27;4;2002;RP;Schreibwaren;Papier;1
2002-04-27;27;4;2002;RP;Lebensmittel;Gebäck;10
2002-04-27;27;4;2002;RP;Zeitschriften;Magazin;1
2002-04-27;27;4;2002;RP;Lebensmittel;Gebäck;6
2002-04-27;27;4;2002;RP;Schreibwaren;Papier;1
2002-04-28;28;4;2002;RP;Lebensmittel;Gebäck;9
2002-04-28;28;4;2002;BW;Zeitschriften;Magazin;12
2002-04-28;28;4;2002;HS;Schreibwaren;Stifte;13
2002-04-28;28;4;2002;HS;Schreibwaren;Papier;8
2002-04-28;28;4;2002;RP;Lebensmittel;Süsses;5
2002-04-29;29;4;2002;RP;Lebensmittel;Gebäck;6
2002-04-29;29;4;2002;BW;Zeitschriften;Magazin;3
2002-04-29;29;4;2002;HS;Schreibwaren;Stifte;11
2002-04-30;30;4;2002;RP;Zeitschriften;Magazin;1
2002-04-30;30;4;2002;HS;Schreibwaren;Papier;1
2002-04-30;30;4;2002;BY;Schreibwaren;Stifte;9
2002-04-30;30;4;2002;RP;Zeitschriften;Tageszeitung;10
2002-05-01;1;5;2002;HS;Schreibwaren;Papier;1
2002-05-01;1;5;2002;BW;Lebensmittel;Süsses;1
2002-05-01;1;5;2002;BW;Zeitschriften;Magazin;8
2002-05-01;1;5;2002;HS;Schreibwaren;Papier;7
2002-05-01;1;5;2002;HS;Lebensmittel;Gebäck;1
2002-05-01;1;5;2002;BY;Zeitschriften;Tageszeitung;6
2002-05-01;1;5;2002;HS;Zeitschriften;Tageszeitung;11
2002-05-01;1;5;2002;RP;Lebensmittel;Süsses;11
2002-05-02;2;5;2002;RP;Lebensmittel;Süsses;1
2002-05-02;2;5;2002;BY;Zeitschriften;Magazin;8
2002-05-02;2;5;2002;BW;Zeitschriften;Tageszeitung;6
2002-05-02;2;5;2002;RP;Lebensmittel;Süsses;11
2002-05-03;3;5;2002;BY;Zeitschriften;Magazin;5
2002-05-03;3;5;2002;BY;Zeitschriften;Magazin;3
2002-05-03;3;5;2002;BY;Schreibwaren;Papier;5
2002-05-03;3;5;2002;HS;Zeitschriften;Tageszeitung;1
2002-05-03;3;5;2002;BY;Schreibwaren;Papier;1
2002-05-03;3;5;2002;RP;Lebensmittel;Süsses;12
2002-05-04;4;5;2002;HS;Zeitschriften;Magazin;3
2002-05-04;4;5;2002;BY;Lebensmittel;Gebäck;9
2002-05-04;4;5;2002;HS;Zeitschriften;Tageszeitung;10
2002-05-04;4;5;2002;BW;Schreibwaren;Papier;10
2002-05-04;4;5;2002;HS;Lebensmittel;Süsses;2
2002-05-05;5;5;2002;HS;Zeitschriften;Magazin;2
2002-05-05;5;5;2002;HS;Schreibwaren;Stifte;1
2002-05-05;5;5;2002;RP;Lebensmittel;Süsses;6
2002-05-05;5;5;2002;BW;Zeitschriften;Magazin;9
2002-05-05;5;5;2002;BY;Zeitschriften;Tageszeitung;3
2002-05-05;5;5;2002;RP;Zeitschriften;Magazin;10
2002-05-06;6;5;2002;RP;Lebensmittel;Gebäck;10
2002-05-06;6;5;2002;RP;Schreibwaren;Papier;3
2002-05-06;6;5;2002;RP;Zeitschriften;Tageszeitung;13
2002-05-06;6;5;2002;BY;Zeitschriften;Magazin;8
2002-05-06;6;5;2002;BY;Schreibwaren;Papier;5
2002-05-07;7;5;2002;BY;Lebensmittel;Gebäck;12
2002-05-07;7;5;2002;BY;Zeitschriften;Magazin;2
2002-05-08;8;5;2002;HS;Zeitschriften;Tageszeitung;12
2002-05-08;8;5;2002;BY;Zeitschriften;Magazin;10
2002-05-08;8;5;2002;RP;Lebensmittel;Süsses;10
2002-05-08;8;5;2002;HS;Schreibwaren;Stifte;11
2002-05-08;8;5;2002;HS;Schreibwaren;Stifte;9
2002-05-09;9;5;2002;BY;Schreibwaren;Papier;10
2002-05-09;9;5;2002;RP;Zeitschriften;Magazin;3
2002-05-09;9;5;2002;BY;Schreibwaren;Papier;7
2002-05-09;9;5;2002;BW;Lebensmittel;Süsses;7
2002-05-09;9;5;2002;HS;Schreibwaren;Stifte;12
2002-05-09;9;5;2002;BY;Lebensmittel;Süsses;13
2002-05-09;9;5;2002;RP;Zeitschriften;Magazin;5
2002-05-09;9;5;2002;BW;Lebensmittel;Süsses;13
2002-05-09;9;5;2002;BW;Schreibwaren;Stifte;5
2002-05-10;10;5;2002;BY;Lebensmittel;Süsses;2
2002-05-10;10;5;2002;RP;Zeitschriften;Magazin;11
2002-05-10;10;5;2002;BW;Lebensmittel;Süsses;9
2002-05-10;10;5;2002;BW;Schreibwaren;Stifte;4
2002-05-10;10;5;2002;BW;Lebensmittel;Gebäck;13
2002-05-10;10;5;2002;RP;Lebensmittel;Gebäck;12
2002-05-10;10;5;2002;HS;Schreibwaren;Papier;13
2002-05-10;10;5;2002;BY;Schreibwaren;Papier;9
2002-05-10;10;5;2002;BY;Lebensmittel;Süsses;6
2002-05-10;10;5;2002;HS;Schreibwaren;Papier;11
2002-05-10;10;5;2002;HS;Zeitschriften;Tageszeitung;5
2002-05-11;11;5;2002;HS;Schreibwaren;Stifte;2
2002-05-11;11;5;2002;BY;Schreibwaren;Stifte;6
2002-05-11;11;5;2002;HS;Schreibwaren;Papier;7
2002-05-11;11;5;2002;HS;Lebensmittel;Gebäck;3
2002-05-12;12;5;2002;BW;Schreibwaren;Stifte;9
2002-05-12;12;5;2002;BW;Zeitschriften;Tageszeitung;5
2002-05-12;12;5;2002;HS;Schreibwaren;Papier;12
2002-05-12;12;5;2002;HS;Lebensmittel;Süsses;11
2002-05-12;12;5;2002;BW;Zeitschriften;Magazin;1
2002-05-12;12;5;2002;HS;Lebensmittel;Süsses;12
2002-05-12;12;5;2002;RP;Lebensmittel;Gebäck;8
2002-05-13;13;5;2002;BW;Schreibwaren;Stifte;2
2002-05-13;13;5;2002;HS;Lebensmittel;Süsses;12
2002-05-13;13;5;2002;RP;Schreibwaren;Stifte;11
2002-05-13;13;5;2002;BY;Schreibwaren;Papier;5
2002-05-13;13;5;2002;BW;Zeitschriften;Tageszeitung;7
2002-05-13;13;5;2002;RP;Lebensmittel;Süsses;6
2002-05-13;13;5;2002;BW;Lebensmittel;Gebäck;8
2002-05-13;13;5;2002;RP;Lebensmittel;Gebäck;12
2002-05-14;14;5;2002;BW;Lebensmittel;Gebäck;5
2002-05-14;14;5;2002;BY;Lebensmittel;Süsses;5
2002-05-14;14;5;2002;RP;Lebensmittel;Süsses;5
2002-05-14;14;5;2002;RP;Lebensmittel;Gebäck;8
2002-05-14;14;5;2002;BW;Lebensmittel;Gebäck;2
2002-05-15;15;5;2002;HS;Schreibwaren;Stifte;4
2002-05-15;15;5;2002;RP;Schreibwaren;Papier;4
2002-05-15;15;5;2002;BW;Lebensmittel;Gebäck;5
2002-05-15;15;5;2002;HS;Zeitschriften;Tageszeitung;13
2002-05-15;15;5;2002;RP;Zeitschriften;Tageszeitung;10
2002-05-15;15;5;2002;HS;Zeitschriften;Magazin;10
2002-05-15;15;5;2002;HS;Zeitschriften;Magazin;4
2002-05-15;15;5;2002;HS;Schreibwaren;Papier;5
2002-05-16;16;5;2002;HS;Schreibwaren;Stifte;12
2002-05-16;16;5;2002;BW;Zeitschriften;Tageszeitung;2
2002-05-16;16;5;2002;HS;Zeitschriften;Tageszeitung;12
2002-05-16;16;5;2002;HS;Lebensmittel;Gebäck;4
2002-05-16;16;5;2002;HS;Zeitschriften;Magazin;8
2002-05-17;17;5;2002;BW;Lebensmittel;Gebäck;9
2002-05-17;17;5;2002;BY;Zeitschriften;Tageszeitung;3
2002-05-17;17;5;2002;HS;Lebensmittel;Gebäck;12
2002-05-17;17;5;2002;HS;Zeitschriften;Magazin;13
2002-05-17;17;5;2002;BY;Lebensmittel;Süsses;3
2002-05-18;18;5;2002;BY;Zeitschriften;Magazin;10
2002-05-18;18;5;2002;HS;Lebensmittel;Gebäck;8
2002-05-18;18;5;2002;RP;Zeitschriften;Magazin;11
2002-05-18;18;5;2002;BW;Zeitschriften;Magazin;7
2002-05-18;18;5;2002;HS;Zeitschriften;Tageszeitung;12
2002-05-18;18;5;2002;BW;Lebensmittel;Gebäck;9
2002-05-18;18;5;2002;BW;Lebensmittel;Gebäck;2
2002-05-18;18;5;2002;BW;Zeitschriften;Tageszeitung;5
2002-05-19;19;5;2002;BW;Lebensmittel;Süsses;3
2002-05-19;19;5;2002;BW;Lebensmittel;Süsses;2
2002-05-19;19;5;2002;RP;Zeitschriften;Tageszeitung;1
2002-05-19;19;5;2002;HS;Schreibwaren;Stifte;4
2002-05-19;19;5;2002;BW;Schreibwaren;Stifte;2
2002-05-19;19;5;2002;BY;Zeitschriften;Tageszeitung;2
2002-05-20;20;5;2002;BY;Lebensmittel;Gebäck;5
2002-05-20;20;5;2002;RP;Zeitschriften;Tageszeitung;9
2002-05-20;20;5;2002;BW;Lebensmittel;Süsses;8
2002-05-20;20;5;2002;BW;Zeitschriften;Magazin;7
2002-05-20;20;5;2002;HS;Zeitschriften;Magazin;12
2002-05-20;20;5;2002;BY;Zeitschriften;Magazin;5
2002-05-21;21;5;2002;BY;Schreibwaren;Papier;12
2002-05-21;21;5;2002;BY;Lebensmittel;Süsses;11
2002-05-21;21;5;2002;RP;Lebensmittel;Süsses;11
2002-05-21;21;5;2002;BY;Schreibwaren;Stifte;10
2002-05-21;21;5;2002;BY;Lebensmittel;Gebäck;5
2002-05-21;21;5;2002;BY;Lebensmittel;Gebäck;1
2002-05-21;21;5;2002;BW;Zeitschriften;Magazin;13
2002-05-22;22;5;2002;BW;Zeitschriften;Tageszeitung;1
2002-05-22;22;5;2002;BW;Schreibwaren;Papier;5
2002-05-22;22;5;2002;RP;Schreibwaren;Stifte;11
2002-05-22;22;5;2002;HS;Zeitschriften;Magazin;8
2002-05-22;22;5;2002;HS;Zeitschriften;Tageszeitung;13
2002-05-23;23;5;2002;RP;Lebensmittel;Süsses;13
2002-05-23;23;5;2002;BW;Zeitschriften;Tageszeitung;13
2002-05-23;23;5;2002;BW;Schreibwaren;Papier;2
2002-05-23;23;5;2002;BW;Schreibwaren;Stifte;2
2002-05-23;23;5;2002;BW;Schreibwaren;Papier;10
2002-05-23;23;5;2002;RP;Zeitschriften;Tageszeitung;1
2002-05-24;24;5;2002;HS;Schreibwaren;Papier;7
2002-05-24;24;5;2002;BY;Schreibwaren;Stifte;10
2002-05-24;24;5;2002;BY;Zeitschriften;Tageszeitung;5
2002-05-24;24;5;2002;BW;Lebensmittel;Süsses;11
2002-05-24;24;5;2002;HS;Lebensmittel;Gebäck;3
2002-05-25;25;5;2002;BY;Lebensmittel;Gebäck;6
2002-05-25;25;5;2002;BY;Schreibwaren;Papier;9
2002-05-25;25;5;2002;BW;Zeitschriften;Tageszeitung;13
2002-05-25;25;5;2002;RP;Lebensmittel;Gebäck;9
2002-05-25;25;5;2002;BW;Zeitschriften;Magazin;1
2002-05-25;25;5;2002;RP;Lebensmittel;Süsses;7
2002-05-25;25;5;2002;RP;Lebensmittel;Gebäck;12
2002-05-25;25;5;2002;BW;Lebensmittel;Süsses;3
2002-05-25;25;5;2002;HS;Schreibwaren;Stifte;8
2002-05-25;25;5;2002;BW;Zeitschriften;Magazin;13
2002-05-25;25;5;2002;BY;Schreibwaren;Papier;5
2002-05-26;26;5;2002;BW;Zeitschriften;Tageszeitung;1
2002-05-26;26;5;2002;HS;Schreibwaren;Papier;11
2002-05-26;26;5;2002;HS;Lebensmittel;Süsses;10
2002-05-26;26;5;2002;BY;Schreibwaren;Stifte;5
2002-05-26;26;5;2002;BY;Lebensmittel;Süsses;10
2002-05-27;27;5;2002;HS;Lebensmittel;Süsses;3
2002-05-27;27;5;2002;RP;Schreibwaren;Papier;6
2002-05-27;27;5;2002;BY;Schreibwaren;Stifte;2
2002-05-27;27;5;2002;BY;Lebensmittel;Gebäck;8
2002-05-27;27;5;2002;BW;Schreibwaren;Stifte;4
2002-05-28;28;5;2002;HS;Schreibwaren;Stifte;5
2002-05-28;28;5;2002;HS;Zeitschriften;Tageszeitung;9
2002-05-29;29;5;2002;BY;Zeitschriften;Tageszeitung;4
2002-05-29;29;5;2002;HS;Lebensmittel;Gebäck;5
2002-05-29;29;5;2002;BW;Lebensmittel;Gebäck;6
2002-05-29;29;5;2002;HS;Zeitschriften;Tageszeitung;13
2002-05-29;29;5;2002;BW;Zeitschriften;Magazin;4
2002-05-29;29;5;2002;BW;Zeitschriften;Magazin;11
